Open,High,Low,Close,Adj Close,Volume,Close_RSI,Close_EMA20,Close_EMA100,Close_EMA200,Target,TargetClass,TargetNextClose
291.913330078125,292.3999938964844,286.2966613769531,289.913330078125,289.913330078125,55843200,53.003952606242656,289.861732343351,276.37620496258444,297.9924585354868,5.0,1,296.4533386230469
291.4533386230469,298.82666015625,287.92333984375,296.4533386230469,296.4533386230469,63984900,56.24312496171973,290.4895043699887,276.7737719657619,297.9771439094923,-0.466644287109375,0,297.0966796875
297.5633239746094,303.64666748046875,296.5,297.0966796875,297.0966796875,57259800,56.5603059318573,291.1187591621326,277.17620578203395,297.96838307146254,-6.28997802734375,0,296.07000732421875
302.3599853515625,302.9599914550781,291.6000061035156,296.07000732421875,296.07000732421875,53230000,55.86436722800069,291.5903066061408,277.5503404660376,297.94949376054467,-9.339996337890625,0,288.0899963378906
297.42999267578125,302.0,287.4700012207031,288.0899963378906,288.0899963378906,57163900,50.64789454495765,291.2569437234503,277.759046522906,297.85138930857795,1.990020751953125,1,284.82000732421875
282.8299865722656,287.739990234375,280.70001220703125,284.82000732421875,284.82000732421875,41864700,48.64345059824197,290.64390216161877,277.8988675288726,297.7217238161963,-10.16998291015625,0,277.70001220703125
287.8699951171875,288.4800109863281,272.6499938964844,277.70001220703125,277.70001220703125,50541800,44.51265152984708,289.41115073737234,277.8949297997272,297.52250280515983,-5.010009765625,0,275.6099853515625
280.6199951171875,281.25,271.80999755859375,275.6099853515625,275.6099853515625,52107300,43.34894079638316,288.0967540339619,277.84968337501107,297.3044678056215,4.58001708984375,1,277.1600036621094
272.5799865722656,277.5799865722656,266.1499938964844,277.1600036621094,277.1600036621094,54287000,44.507623553538146,287.0551587604521,277.8360263509932,297.10402537633286,-10.860015869140625,0,270.2099914550781
281.07000732421875,282.3500061035156,269.0799865722656,270.2099914550781,270.2099914550781,50890100,40.50706434939293,285.4508571123213,277.6850157589949,296.8364230487582,1.740020751953125,1,274.4200134277344
272.67999267578125,275.989990234375,265.739990234375,274.4200134277344,274.4200134277344,55860000,43.80231317568541,284.400300570932,277.62036224748476,296.61337419680774,10.600006103515625,1,283.70001220703125
273.1000061035156,283.8399963378906,272.2699890136719,283.70001220703125,283.70001220703125,50028900,50.33273586652579,284.3336064410367,277.74075135559457,296.48488303273035,7.96002197265625,1,289.260009765625
281.29998779296875,289.5,279.760009765625,289.260009765625,289.260009765625,53713100,53.79695099617919,284.8027877100451,277.96885548252584,296.4129937464905,8.009979248046875,1,299.67999267578125
291.6700134277344,299.8500061035156,291.25,299.67999267578125,299.67999267578125,54338100,59.498384363756706,286.21966437344855,278.3987789913032,296.44550119852323,3.70001220703125,1,304.4200134277344
300.7200012207031,305.489990234375,300.3999938964844,304.4200134277344,304.4200134277344,48674600,61.807217948774294,287.9530309500472,278.9140509603414,296.5248495789134,-0.769989013671875,0,292.1300048828125
292.8999938964844,297.3999938964844,290.3999938964844,292.1300048828125,292.1300048828125,68229600,53.31997143412488,288.35083799126295,279.1757530182121,296.48111978094227,10.3699951171875,1,302.6099853515625
292.239990234375,306.0,291.6400146484375,302.6099853515625,302.6099853515625,72628700,58.547231779208516,289.7088520255772,279.6397972228329,296.54210351796337,1.920013427734375,1,303.75
301.8299865722656,309.1199951171875,300.7200012207031,303.75,303.75,64795500,59.08398052240167,291.04610421361747,280.1172269807966,296.6138238809687,3.740020751953125,1,303.3500061035156
299.6099853515625,303.7099914550781,295.6000061035156,303.3500061035156,303.3500061035156,87087800,58.796310116545314,292.2179043936078,280.57728201292963,296.68085056975025,8.980010986328125,1,309.07000732421875
300.0899963378906,309.8399963378906,297.79998779296875,309.07000732421875,309.07000732421875,60231200,61.6703188694695,293.8228665774755,281.1414943953314,296.804125761337,1.82000732421875,1,308.7300109863281
306.9100036621094,313.3299865722656,305.5799865722656,308.7300109863281,308.7300109863281,61642800,61.396189105033095,295.24259461641384,281.68780165455905,296.92279128596374,-7.490020751953125,0,300.79998779296875
308.2900085449219,313.79998779296875,300.6300048828125,300.79998779296875,300.79998779296875,62555700,55.22970490197795,295.7718701570381,282.0662607860127,296.9613703556852,-11.269989013671875,0,288.5899963378906
299.8599853515625,301.2900085449219,285.82000732421875,288.5899963378906,288.5899963378906,70545400,47.34483703235619,295.0878821742622,282.1954436682281,296.87807310177675,-7.760009765625,0,275.3299865722656
283.0899963378906,284.5,272.82000732421875,275.3299865722656,275.3299865722656,63748400,40.570788377761545,293.20617783121486,282.0594940227635,296.66366428058757,4.180023193359375,1,276.010009765625
271.8299865722656,284.0899963378906,270.30999755859375,276.010009765625,276.010009765625,58076900,41.03671967886376,291.5684475392539,281.9397022552954,296.4581552804387,-0.899993896484375,0,282.94000244140625
283.8399963378906,288.6700134277344,277.510009765625,282.94000244140625,282.94000244140625,61925200,45.70815413049718,290.7466908632684,281.95951017977285,296.3236462969657,4.730010986328125,1,287.80999755859375
283.0799865722656,289.0,277.57000732421875,287.80999755859375,287.80999755859375,54664800,48.77926077801954,290.4670057866327,282.075361414997,296.2389333741958,-14.550018310546875,0,268.2099914550781
282.760009765625,283.6499938964844,265.7799987792969,268.2099914550781,268.2099914550781,77620600,39.17468534806648,288.34729013600844,281.8007996336125,295.960038429727,-0.899993896484375,0,265.25
266.1499938964844,275.57000732421875,262.4700012207031,265.25,265.25,67726600,37.95912077107692,286.14754821829337,281.4730610270063,295.65446590803816,-12.100006103515597,0,242.3999938964844
254.5,255.16000366210935,241.0099945068359,242.3999938964844,242.3999938964844,98363500,30.1751313859042,281.9811144733592,280.6993369254118,295.1245706641421,-1.080001831054716,0,249.44000244140625
250.52000427246097,257.5,242.0099945068359,249.44000244140625,249.44000244140625,109578500,34.62329418242317,278.8819609465065,280.0803402029562,294.6699978460054,-4.199996948242159,0,240.80999755859375
245.0099945068359,246.6699981689453,233.27000427246097,240.80999755859375,240.80999755859375,86982700,31.93737864200096,275.2560596714672,279.3027096555431,294.13407744513563,-1.30999755859375,0,238.1300048828125
239.44000244140625,244.5800018310547,235.3500061035156,238.1300048828125,238.1300048828125,69298400,31.12975881706774,271.7202449296906,278.4874085709346,293.5768229917792,-10.8699951171875,0,223.07000732421875
233.94000244140625,234.57000732421875,222.02000427246097,223.07000732421875,223.07000732421875,83916800,26.99816244188275,267.0868889672647,277.39003428882137,292.87526263687806,-0.9699859619140625,0,222.9600067138672
223.92999267578125,226.9900054931641,218.36000061035156,222.9600067138672,222.9600067138672,67925000,26.970005981908002,262.88432875265545,276.31221196060443,292.1795884485894,-4.4499969482421875,0,216.5
220.9499969482422,225.75,215.0,216.5,216.5,77013200,25.301193962106687,258.46677363335493,275.1278117237608,291.4265577177577,1.9100036621094034,1,217.2400054931641
215.3300018310547,219.3000030517578,211.5099945068359,217.2400054931641,217.2400054931641,66860700,25.86707374386361,254.54041476286056,273.98151853107566,290.68838306875676,13.419998168945312,1,221.72000122070312
208.3000030517578,222.9900054931641,206.22000122070312,221.72000122070312,221.72000122070312,91483000,29.35616343666964,251.4146610921789,272.9466370001772,290.00213051305474,-19.019989013671818,0,204.9900054931641
224.0099945068359,226.2599945068359,204.16000366210935,204.9900054931641,204.9900054931641,94124500,24.683987196607756,246.99326532084416,271.6009611287512,289.15623872181203,9.310012817382784,1,219.3500061035156
210.0399932861328,221.86000061035156,209.4499969482422,219.3500061035156,219.3500061035156,79428800,34.34322344601465,244.36057396681286,270.56628875201386,288.4616493425255,-9.30999755859375,0,220.19000244140625
229.5,229.82000732421875,217.25,220.19000244140625,220.19000244140625,75891900,34.86942003786093,242.058614773917,269.5687385280414,287.7823294728626,2.239990234375,1,222.0399932861328
219.8000030517578,222.92999267578125,217.77999877929688,222.0399932861328,222.0399932861328,66571500,36.084353598957996,240.152079394128,268.6275752559244,287.1281768739897,-1.0,0,207.27999877929688
208.27999877929688,215.5500030517578,202.0,207.27999877929688,207.27999877929688,117798100,31.099797927197475,237.02140504985837,267.4127717613377,286.3336676392166,8.020004272460938,1,214.44000244140625
206.4199981689453,214.66000366210935,203.8000030517578,214.44000244140625,214.44000244140625,75713800,35.73724128621859,234.87079527762484,266.3638060322301,285.6183077865021,5.42999267578125,1,211.25
205.82000732421875,213.5,198.58999633789065,211.25,211.25,100446800,34.61925046540737,232.62119572737484,265.27244353654237,284.8783246244474,12.319992065429716,1,222.4199981689453
210.1000061035156,224.3500061035156,210.0,222.4199981689453,222.4199981689453,96507900,41.51822481503953,231.6496531027625,264.42388026193646,284.256848739318,5.240005493164034,1,224.63999938964844
219.3999938964844,230.6000061035156,218.1999969482422,224.63999938964844,224.63999938964844,85012500,42.80986210157479,230.98206703484686,263.636080640703,283.6636462582268,-4.6800079345703125,0,225.08999633789065
229.77000427246097,233.80999755859375,222.8500061035156,225.08999633789065,225.08999633789065,61638800,43.084267967685285,230.42091744466055,262.8727918426275,283.08082387095976,3.1200103759765625,1,228.52000427246097
225.3999938964844,228.86000061035156,216.3500061035156,228.52000427246097,228.52000427246097,69152400,45.24100863348069,230.23987809492726,262.1925386234163,282.5379301436115,1.3499908447265625,1,227.5399932861328
226.19000244140625,229.8500061035156,221.94000244140625,227.5399932861328,227.5399932861328,61554300,44.719593120929424,229.9827462083754,261.5063496068364,281.9906869908008,-6.2299957275390625,0,227.82000732421875
234.0500030517578,237.3999938964844,227.27999877929688,227.82000732421875,227.82000732421875,62688800,44.91494563058021,229.77677107655097,260.8392933240123,281.4516752528248,-11.059997558593778,0,214.97999572753903
226.0399932861328,227.8699951171875,214.82000732421875,214.97999572753903,214.97999572753903,63070300,38.24146269950056,228.36755437664507,259.93118842111187,280.7902655063046,3.9499969482421875,1,215.30999755859375
211.36000061035156,221.1999969482422,210.13999938964844,215.30999755859375,215.30999755859375,56538800,38.494399462323166,227.12397753683067,259.0476004832402,280.138720551601,-15.130004882812472,0,207.47000122070312
222.6000061035156,223.8000030517578,203.0800018310547,207.47000122070312,207.47000122070312,98622200,34.843339842249165,225.25217026862805,258.02626188398204,279.4156487174627,-11.569992065429716,0,197.0800018310547
208.6499938964844,208.8999938964844,196.66000366210935,197.0800018310547,197.0800018310547,93916500,30.68911426022387,222.56910660790678,256.81940524927063,278.59638854943876,-2.7200012207031534,0,191.3000030517578
194.02000427246097,195.1999969482422,186.75,191.3000030517578,191.3000030517578,128803400,28.643194226669692,219.5910967454164,255.52199134436938,277.72776779821805,-13.19000244140625,0,177.58999633789062
190.77999877929688,195.88999938964844,177.1199951171875,177.58999633789062,177.58999633789062,127062700,24.475216027533623,215.59099194469965,253.9787835224589,276.7313720622944,0.8200073242187216,1,190.72000122070312
189.8999938964844,191.0,180.02999877929688,190.72000122070312,190.72000122070312,132703000,34.330706417614785,213.2223261614619,252.7261343679687,275.87553752655714,9.970001220703125,1,195.97000122070312
186.0,196.52000427246097,182.58999633789065,195.97000122070312,195.97000122070312,114403600,37.82442299516245,211.57924759567535,251.60225054327037,275.08045756331484,-1.8200073242187784,0,190.9499969482422
192.77000427246097,195.72999572753903,186.33999633789065,190.9499969482422,190.9499969482422,92226600,35.8598710510258,209.61455705782458,250.40121581861635,274.2433385522196,-1.4600067138671875,0,194.4199981689453
195.8800048828125,200.82000732421875,192.05999755859375,194.4199981689453,194.4199981689453,91293800,38.24744250383366,208.16745621126466,249.29267685525653,273.4490764588537,-4.589996337890597,0,186.9199981689453
191.5099945068359,192.57000732421875,185.66000366210935,186.9199981689453,186.9199981689453,66567600,35.197738897253835,206.1438887786628,248.05757430701274,272.58809060522276,-0.790008544921875,0,183.1699981689453
183.9600067138672,186.16000366210935,180.8999938964844,183.1699981689453,183.1699981689453,64336000,33.748741827105114,203.95589919678497,246.77267180922922,271.6983583421752,-4.8600006103515625,0,180.19000244140625
185.0500030517578,185.19000244140625,176.5500030517578,180.19000244140625,180.19000244140625,76048900,32.60021214002831,201.69248045817747,245.4542031088763,270.78782743768994,-7.980010986328125,0,167.8699951171875
175.85000610351562,176.77000427246094,167.5399932861328,167.8699951171875,167.8699951171875,92882700,28.310636930785755,198.47129137808318,243.91788215854584,269.76376940465013,1.279998779296875,1,169.91000366210938
168.6300048828125,170.9199981689453,166.19000244140625,169.91000366210938,169.91000366210938,78452300,29.95418258440597,195.75116873846662,242.45237961406195,268.77019959626665,9.629989624023438,1,183.1999969482422
173.57000732421875,183.6199951171875,172.5,183.1999969482422,183.1999969482422,109536700,39.659570642665024,194.55581904415953,241.2790651058279,267.91875479379877,-2.1999969482421875,0,182.86000061035156
185.05999755859375,185.1999969482422,180.6300048828125,182.86000061035156,182.86000061035156,50672700,39.50875091312635,193.44193157427307,240.12225194750164,267.07239903077937,2.959991455078125,1,182.9199981689453
179.9600067138672,188.5,179.0,182.9199981689453,182.9199981689453,92905200,39.552435977095826,192.43984267852758,238.98953405089657,266.23506170877107,-4.160003662109403,0,180.8300018310547
184.9900054931641,186.3800048828125,178.75,180.8300018310547,180.8300018310547,83357100,38.50915557528629,191.33414355019684,237.83786014555315,265.385260117948,12.270004272460938,1,194.6999969482422
182.42999267578125,194.7599945068359,180.6300048828125,194.6999969482422,194.6999969482422,109186400,48.26240850380931,191.65470101667736,236.98364503273513,264.6819241660106,-2.3800048828125,0,194.6999969482422
197.0800018310547,198.9199981689453,191.8000030517578,194.6999969482422,194.6999969482422,80046200,48.26240850380931,191.94472920063592,236.14634507066597,263.9855865817542,3.0800018310546875,1,194.86000061035156
191.77999877929688,196.25,191.11000061035156,194.86000061035156,194.86000061035156,73645900,48.37196738454666,192.2223740967993,235.32879369521422,263.29776980591936,-6.9900054931640625,0,182.4499969482422
189.44000244140625,191.27000427246097,180.5500030517578,182.4499969482422,182.4499969482422,93122700,41.1020207371921,191.29167151122243,234.28168880913557,262.4933143545992,-1.399993896484375,0,179.82000732421875
181.22000122070312,183.6499938964844,175.3300018310547,179.82000732421875,179.82000732421875,92150800,39.73894309777158,190.19913206484114,233.20323967082038,261.6706943841476,-0.9900054931640625,0,174.0399932861328
175.02999877929688,179.3800048828125,172.22000122070312,174.0399932861328,174.0399932861328,84213300,36.846818766375115,188.66016646686893,232.03169023746023,260.7987471095405,1.2400054931640625,1,173.44000244140625
172.1999969482422,175.1999969482422,169.05999755859375,173.44000244140625,173.44000244140625,97624500,36.54945913134897,187.21062703587248,230.8714587959542,259.92950586906153,5.2100067138671875,1,179.0500030517578
173.83999633789062,182.5,173.36000061035156,179.0500030517578,179.0500030517578,104872300,41.31804450960692,186.43342475167108,229.84529135547507,259.12473469675007,-8.279998779296875,0,167.82000732421875
176.10000610351562,177.3699951171875,167.52000427246094,167.82000732421875,167.82000732421875,109794500,35.55723423056258,184.66071833000896,228.61706790931157,258.2162299467746,-13.919998168945312,0,160.9499969482422
174.8699951171875,175.0500030517578,156.91000366210938,160.9499969482422,160.9499969482422,175862700,32.56587197051388,182.40255438888832,227.27712591008248,257.2484067328589,-2.4499969482421875,0,156.8000030517578
159.25,161.6199951171875,155.30999755859375,156.8000030517578,156.8000030517578,140682300,30.876062656827617,179.96421616630445,225.88153931882852,256.24892012906685,4.2299957275390625,1,157.6699981689453
153.44000244140625,160.92999267578125,153.27999877929688,157.6699981689453,157.6699981689453,122334500,31.676448615824306,177.8409573094131,224.53081573170212,255.26803533344375,-9.410003662109375,0,150.22999572753906
159.63999938964844,160.99000549316406,150.0399932861328,150.22999572753906,150.22999572753906,139032200,28.62403873564132,175.21134192066322,223.05951236528304,254.22288071049942,-4.1300048828125,0,149.8699951171875
154.0,155.25,145.82000732421875,149.8699951171875,149.8699951171875,139390600,28.481025304034656,172.79788032033218,221.6102149940336,253.1845435404167,-8.25,0,137.8000030517578
146.0500030517578,148.47000122070312,137.66000366210938,137.8000030517578,137.8000030517578,159563300,24.12830160040326,169.46474915189654,219.9506068367608,252.03643865993254,-1.769989013671875,0,137.57000732421875
139.33999633789062,141.25999450683594,135.88999938964844,137.57000732421875,137.57000732421875,145417400,24.052867137852605,166.4271546921177,218.31930783651245,250.89746919390555,-10.650001525878906,0,125.3499984741211
136.0,136.6300048828125,122.26000213623048,125.3499984741211,125.3499984741211,210090300,20.403025258382034,162.51504457611804,216.4783314134948,249.6482406295296,-3.220001220703139,0,123.1500015258789
126.37000274658205,128.6199951171875,121.0199966430664,123.1500015258789,123.1500015258789,166989700,19.819923419267806,158.76599285704765,214.63024567314596,248.38955168322462,-8.400001525878906,0,109.0999984741211
117.5,119.66999816894533,108.76000213623048,109.0999984741211,109.0999984741211,208643400,16.564125884760415,154.03589815391177,212.54053780781874,247.00358597965146,2.3600006103515625,1,112.70999908447266
110.3499984741211,116.2699966430664,108.23999786376952,112.70999908447266,112.70999908447266,221070500,20.191721761070927,150.10009824253663,210.56369545686138,245.66733138367954,1.4300003051757812,1,121.81999969482422
120.38999938964844,123.56999969482422,117.5,121.81999969482422,121.81999969482422,221923300,28.62520120049697,147.4067555237069,208.80639455068243,244.43501962558148,3.2300033569335795,1,123.18000030517578
119.9499969482422,124.4800033569336,119.75,123.18000030517578,123.18000030517578,157777300,29.81752148058398,145.0994455028944,207.11082238740508,243.2285020204033,-10.370002746582031,0,108.0999984741211
118.47000122070312,118.8000030517578,104.63999938964844,108.0999984741211,108.0999984741211,231402800,24.85874809409459,141.57568864301123,205.1502120128846,241.8839397960622,4.529998779296875,1,113.63999938964844
109.11000061035156,114.58999633789062,107.5199966430664,113.63999938964844,113.63999938964844,180389000,29.497492162498872,138.91514680935762,203.3381285946027,240.60788068754067,-0.17000579833985796,0,110.33999633789062
110.51000213623048,111.75,107.16000366210938,110.33999633789062,110.33999633789062,157986300,28.373846477092407,136.19370390731314,201.49658142120245,239.3116828333153,10.059997558593764,1,113.05999755859376
103.0,114.38999938964844,101.80999755859376,113.05999755859376,113.05999755859376,220911100,30.716528657661858,133.99049377886368,199.74536193877455,238.05544715893996,0.80999755859375,1,119.7699966430664
118.95999908447266,123.5199966430664,117.11000061035156,119.7699966430664,119.7699966430664,190284000,36.25542244825204,132.63616071831157,198.16169133885953,236.87847750206558,-2.220001220703125,0,118.8499984741211
121.06999969482422,122.76000213623048,114.91999816894533,118.8499984741211,118.8499984741211,167642500,35.83244325403089,131.32319288553154,196.59116276728054,235.70406477541937,1.1300048828125,1,123.22000122070312
122.08999633789062,125.9499969482422,120.51000213623048,123.22000122070312,123.22000122070312,183810800,39.4462624477603,130.55146034602407,195.1382684792295,234.5848203619396,1.0,1,123.55999755859376
122.55999755859376,124.12999725341795,117.0,123.55999755859376,123.55999755859376,169400900,39.730659159855996,129.88560674722117,193.7208769758506,233.48009575693118,5.849998474121108,1,122.4000015258789
116.5500030517578,122.62999725341795,115.5999984741211,122.4000015258789,122.4000015258789,180714100,39.056680883965925,129.1726919642362,192.3085824124848,232.37482118746797,5.790008544921861,1,131.49000549316406
125.6999969482422,131.6999969482422,125.0199966430664,131.49000549316406,131.49000549316406,186477000,46.68858015016028,129.39338849080076,191.10425415665668,231.37099217558435,-7.779998779296875,0,128.77999877929688
136.55999755859375,136.67999267578125,127.01000213623048,128.77999877929688,128.77999877929688,195680300,44.88394854333132,129.3349704230385,189.87011048581786,230.35018627114368,-0.09000396728515625,0,127.16999816894533
127.26000213623048,129.99000549316406,124.30999755859376,127.16999816894533,127.16999816894533,170291900,43.80077012968423,129.12878258931534,188.62852410330552,229.32351773281334,4.7400054931640625,1,133.4199981689453
128.67999267578125,133.50999450683594,127.3499984741211,133.4199981689453,133.4199981689453,138858100,48.95108861699144,129.53746978737533,187.53528596599145,228.36925385655596,7.8800048828125,1,143.75
135.8699951171875,145.3800048828125,134.27000427246094,143.75,143.75,203119200,56.11038805570704,130.8910440933396,186.66825060032826,227.5272712311176,0.8899993896484375,1,143.88999938964844
143.0,146.5,141.10000610351562,143.88999938964844,143.88999938964844,158699100,56.20004174501783,132.1290398358452,185.82115651694846,226.69505957100347,2.519989013671875,1,144.42999267578125
141.91000366210938,146.41000366210938,138.07000732421875,144.42999267578125,144.42999267578125,192734300,56.56855877908774,133.30055915393433,185.00152951019268,225.87650169144902,0.3000030517578125,1,160.27000427246094
159.97000122070312,161.4199981689453,154.75999450683594,160.27000427246094,160.27000427246094,234815100,65.68822385327111,135.86907773665115,184.51179633716828,225.22370072210586,15.470001220703125,1,177.89999389648438
162.42999267578125,180.67999267578125,161.1699981689453,177.89999389648438,177.89999389648438,306590600,72.58751280776953,139.87202213282575,184.38086955616464,224.75281806712457,-11.389999389648438,0,166.66000366210938
178.0500030517578,179.77000427246094,166.5,166.66000366210938,166.66000366210938,230878800,63.78194343138204,142.423258468948,184.0299613206388,224.1747801128458,8.649993896484375,1,173.22000122070312
164.57000732421875,174.3000030517578,162.77999877929688,173.22000122070312,173.22000122070312,196813500,66.3477947317596,145.35628158816277,183.81590270479848,223.66776738755087,7.520004272460909,1,181.41000366210935
173.88999938964844,183.80999755859375,169.92999267578125,181.41000366210935,181.41000366210935,213806300,69.2744467637575,148.7899694047291,183.76826113959672,223.2472921266012,0.9400024414062784,1,188.27000427246097
187.3300018310547,196.75,182.61000061035156,188.27000427246097,188.27000427246097,217448300,71.5094740678474,152.54997272546547,183.85740456797026,222.89925941163463,6.029998779296847,1,189.97999572753903
183.9499969482422,199.0,183.69000244140625,189.97999572753903,189.97999572753903,232662000,72.05515563780288,156.11473682090104,183.97864399687262,222.57170454910633,1.75,1,194.7599945068359
193.0099945068359,198.1699981689453,189.9199981689453,194.7599945068359,194.7599945068359,186188100,73.57855548018635,159.79523755289483,184.19213608617883,222.2949711158499,0.3800048828125,1,196.80999755859375
196.42999267578125,197.5,189.5500030517578,196.80999755859375,196.80999755859375,186010300,74.22746005767617,163.32045279153283,184.44199472919695,222.04138928940955,5.189987182617216,1,201.2899932861328
196.1000061035156,203.0,194.30999755859375,201.2899932861328,201.2899932861328,180673600,75.63572861833461,166.93659950530426,184.77561846299767,221.83490773713814,-0.459991455078125,0,207.32000732421875
207.77999877929688,214.0,204.77000427246097,207.32000732421875,207.32000732421875,215431400,77.42387500769937,170.78263834520087,185.22204200480402,221.69048086735785,-5.339996337890597,0,196.88999938964844
202.22999572753903,206.1999969482422,192.88999938964844,196.88999938964844,196.88999938964844,204754100,68.1122426491257,173.2690536827673,185.45309066589004,221.44370990738065,0.220001220703125,1,194.63999938964844
194.4199981689453,196.3000030517578,187.61000061035156,194.63999938964844,194.63999938964844,172475500,66.26088339403834,175.3043818453274,185.63500965051892,221.17700632013953,17.30999755859375,1,209.25
