Open,High,Low,Close,Adj Close,Volume,Close_RSI,Close_EMA20,Close_EMA100,Close_EMA200,Target,TargetClass,TargetNextClose
209.4566650390625,218.1433258056641,206.82000732421875,217.60333251953125,217.60333251953125,68319900,52.47034205870275,216.596714777479,214.0275774287323,209.8688998413086,1.2566680908203125,1,218.98333740234375
217.72666931152344,219.6366729736328,214.89666748046875,218.98333740234375,218.98333740234375,54421500,53.80260910828597,216.82401217032327,214.12571128959587,209.95959076231392,7.833328247070341,1,228.5666656494141
220.73333740234375,229.0800018310547,220.72000122070312,228.5666656494141,228.5666656494141,77781000,61.80856204155531,217.94236012071286,214.4116707818695,210.14473578606615,-5.926666259765597,0,222.84666442871097
228.77333068847656,231.0933380126953,222.1000061035156,222.84666442871097,222.84666442871097,62898300,55.61356939657629,218.40943672147458,214.57870035903468,210.2711231357442,-5.7899932861328125,0,217.7933349609375
223.5833282470703,226.20333862304688,217.6133270263672,217.7933349609375,217.7933349609375,64923600,50.772036216153616,218.3507603633282,214.64235648976543,210.34597101460184,-2.5966644287109375,0,216.86666870117188
219.4633331298828,222.04666137695312,212.6266632080078,216.86666870117188,216.86666870117188,60628800,49.91390420415516,218.2094183002657,214.6864022761299,210.4108535786473,-3.4866638183593466,0,214.7400054931641
218.22666931152344,218.8999938964844,214.0666656494141,214.7400054931641,214.7400054931641,49113000,47.912484087060726,217.87899803292268,214.68746372597218,210.4539297171002,5.443328857421875,1,215.4066619873047
209.9633331298828,215.73333740234375,207.09666442871097,215.4066619873047,215.4066619873047,63891300,48.60814735623904,217.64353745714953,214.70170527570153,210.5032106352117,2.836669921875,1,220.1666717529297
217.3300018310547,220.79666137695312,213.5,220.1666717529297,220.1666717529297,46461300,53.394383253502106,217.88383596150956,214.80992243366643,210.59936447717905,-1.44000244140625,0,218.42999267578125
219.8699951171875,221.6199951171875,216.76333618164065,218.42999267578125,218.42999267578125,41859900,51.509503702176694,217.93585088667828,214.88160699291623,210.67728117567262,-2.393341064453125,0,216.4199981689453
218.81333923339844,220.72332763671875,214.86666870117188,216.4199981689453,216.4199981689453,45317100,49.33862742058765,217.7914839611799,214.91207018452076,210.73442263829224,-0.9933319091796875,0,214.4600067138672
